ID	CC	CD	DT	EX	FW	IN	JJ	JJR	JJS	LS	MD	NN	NNS	NNP	NNPS	PDT	POS	PRP	PRP$	RB	RBR	RBS	RP	SYM	TO	UH	VB	VBD	VBG	VBN	VBP	VBZ	WDT	WP	WP$	WRB	label
gossipcop-1442274618	24	12	46	0	1	64	20	1	1	0	12	63	8	57	0	0	9	53	5	42	0	0	1	0	11	2	29	45	13	9	7	8	5	5	0	2	fake
gossipcop-1445432909	6	6	27	1	0	31	16	0	0	0	1	35	17	28	0	0	2	11	10	6	1	0	1	0	5	0	6	8	5	8	9	7	2	1	0	1	fake
gossipcop-1448464423	9	4	46	0	0	56	26	0	0	0	13	60	23	30	1	0	7	22	9	21	0	0	3	0	12	0	23	17	18	15	9	13	2	2	0	1	fake
gossipcop-1448667119	20	4	43	0	0	45	14	0	0	0	4	73	11	34	0	0	3	20	10	14	0	0	3	0	14	0	22	24	6	13	5	6	0	3	0	1	fake
gossipcop-1450195626	16	7	28	3	0	53	17	0	1	0	2	57	15	39	0	3	4	30	15	27	1	0	1	0	3	0	6	20	12	7	11	9	1	4	0	2	fake
gossipcop-1454304840	22	12	66	1	1	51	34	0	1	0	5	123	18	52	3	1	0	20	9	37	0	1	1	2	11	0	16	40	13	16	6	8	2	1	0	1	fake
gossipcop-1455024839	10	3	23	2	0	31	28	0	0	0	3	46	5	40	0	0	1	19	5	18	0	0	0	0	3	0	7	23	6	8	4	3	4	1	0	0	fake
gossipcop-1457904080	0	0	0	0	0	3	0	0	0	0	0	2	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	fake
gossipcop-1462766857	29	2	51	3	1	61	22	1	0	0	3	64	15	54	1	0	9	41	10	36	2	0	4	0	13	0	19	43	17	5	7	12	0	2	0	10	fake
gossipcop-1463233478	1	0	7	0	0	9	4	0	1	0	0	8	2	14	1	0	2	1	2	3	0	1	1	0	1	0	1	0	2	1	1	5	0	0	0	0	fake
gossipcop-1470939687	13	5	27	2	0	36	14	0	0	0	0	37	16	45	0	0	1	4	7	18	0	0	2	0	8	0	3	17	12	3	8	7	1	0	0	0	fake
gossipcop-1472949555	19	8	40	0	2	54	22	1	0	0	5	59	12	74	0	0	8	29	7	32	0	0	3	0	12	0	13	33	6	22	8	14	2	2	0	5	fake
gossipcop-1473113094	7	9	39	0	0	59	30	1	0	0	2	63	20	73	2	0	7	13	16	27	1	0	3	0	10	1	11	19	18	8	6	5	3	1	0	2	fake
gossipcop-1474948818	9	9	33	1	1	47	23	0	0	0	5	55	13	32	2	1	4	21	12	14	0	0	4	0	12	0	16	6	15	10	7	20	2	1	0	0	fake
gossipcop-1475623156	5	0	10	0	0	7	3	0	0	0	2	15	9	2	0	0	1	2	1	4	0	0	0	0	1	1	5	0	2	1	1	3	0	0	0	0	fake
gossipcop-1477811185	2	3	18	0	0	16	7	0	0	0	0	31	3	18	0	0	2	6	4	6	0	0	2	0	4	0	1	8	4	2	1	4	0	2	0	3	fake
gossipcop-1485355129	132	28	327	6	1	384	287	5	3	0	33	508	159	241	3	2	30	147	78	128	7	0	17	2	75	5	107	106	51	100	56	116	19	17	5	29	fake
gossipcop-1488759008	21	7	40	4	0	50	26	1	1	0	7	44	13	60	0	0	5	23	7	43	0	0	1	0	7	2	13	19	4	4	7	21	3	0	0	5	fake
gossipcop-1494351955	39	17	85	5	0	91	57	1	0	0	6	106	43	54	0	0	8	78	11	27	2	0	5	0	24	3	28	44	19	19	33	34	4	6	0	7	fake
gossipcop-1495995782	13	9	53	0	0	52	38	3	1	0	11	64	27	63	1	1	8	40	9	28	0	2	3	0	17	1	30	16	12	13	15	23	6	4	1	2	fake
gossipcop-1497308886	52	32	97	2	0	149	62	4	2	0	9	171	62	99	0	0	12	97	34	77	3	0	12	0	38	1	46	66	44	39	12	86	2	8	0	6	fake
gossipcop-1498338899	9	1	20	0	0	19	15	0	0	0	1	27	10	27	0	0	9	14	4	17	1	0	0	0	5	0	5	5	10	10	8	15	1	0	0	0	fake
gossipcop-1500371630	87	27	203	2	4	264	156	1	4	0	22	320	80	215	3	2	23	165	45	131	7	4	10	4	53	2	80	103	38	45	27	85	9	12	1	13	fake
gossipcop-1501322357	16	2	37	1	0	39	20	2	0	0	8	48	18	30	0	0	3	23	2	26	2	2	0	0	5	0	17	9	10	4	14	15	2	1	0	3	fake
gossipcop-1505670647	10	3	44	1	0	42	21	0	0	0	5	45	16	17	1	1	4	28	5	23	0	0	3	0	8	0	12	11	15	7	15	13	2	4	0	4	fake
gossipcop-1509983640	6	0	15	0	0	10	16	0	0	0	1	25	5	16	0	0	1	3	4	8	0	1	0	0	6	0	6	9	5	2	1	4	0	1	0	0	fake
gossipcop-1515227891	4	4	8	2	0	10	5	1	0	0	0	12	2	6	0	0	0	7	1	8	0	0	2	0	2	1	1	3	5	3	4	6	1	0	0	0	fake
gossipcop-1517816546	15	23	39	0	0	42	22	0	2	0	3	84	16	83	1	0	5	16	11	16	0	0	3	0	12	1	16	15	13	9	5	17	2	4	0	5	fake
gossipcop-1518320128	0	0	2	0	0	1	2	0	0	0	1	3	0	0	0	0	0	1	0	2	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	fake
gossipcop-1525600180	11	50	22	0	5	58	19	1	0	0	0	51	27	88	0	0	0	4	12	8	0	0	1	0	7	0	4	9	6	14	6	8	1	1	0	1	fake
gossipcop-1526103103	3	5	21	1	0	28	13	0	0	0	3	28	10	19	0	0	2	26	5	20	0	1	2	0	4	1	7	18	7	6	7	6	0	0	0	1	fake
gossipcop-152704263	11	3	31	1	0	47	26	1	1	0	2	50	11	29	0	0	3	22	15	33	0	0	1	0	13	0	20	4	17	13	2	30	0	0	0	2	fake
gossipcop-1527288531	6	1	17	0	0	15	8	0	0	0	2	22	13	13	0	0	4	3	1	4	0	0	0	0	2	1	6	1	4	2	2	6	1	0	0	0	fake
gossipcop-1529722227	28	22	64	0	0	112	50	4	1	0	5	150	25	79	1	0	21	13	22	29	2	0	0	0	20	0	11	26	17	12	9	12	4	3	0	3	fake
gossipcop-1532318228	11	5	17	0	0	29	9	0	0	0	3	22	3	57	0	0	0	31	10	36	0	0	4	0	9	0	16	13	9	5	10	22	0	3	0	4	fake
gossipcop-1533690826	4	0	15	1	0	16	5	0	0	0	2	17	5	17	1	0	2	4	1	5	0	0	2	0	3	0	3	7	2	4	2	2	0	0	0	1	fake
gossipcop-1535895023	11	2	15	0	0	23	11	0	0	0	1	26	16	20	0	0	3	12	12	18	1	0	3	0	8	0	10	2	9	7	4	16	0	2	0	1	fake
gossipcop-1536008610	10	2	21	1	0	25	12	1	2	0	1	31	9	43	1	0	0	11	7	10	0	0	0	0	4	1	5	19	4	1	1	4	2	2	0	0	fake
gossipcop-1537399397	13	2	26	1	0	41	12	2	0	0	0	49	10	58	0	0	7	21	11	15	0	0	2	0	6	3	5	27	14	4	5	12	0	2	0	3	fake
gossipcop-1537867221	140	40	314	11	0	404	201	19	9	0	71	486	153	152	2	4	14	428	113	195	7	0	33	0	89	2	169	260	83	83	65	119	10	15	1	21	fake
gossipcop-1539005641	9	5	31	0	0	36	21	0	1	0	4	46	30	20	1	0	8	6	4	12	0	1	2	0	6	0	9	17	5	11	1	2	0	0	0	1	fake
gossipcop-1541245230	5	1	9	1	0	7	5	0	1	0	0	10	5	18	0	0	0	1	1	4	1	0	3	0	0	0	1	2	5	4	3	1	1	0	0	0	fake
gossipcop-1544238959	13	8	29	0	0	34	22	1	3	0	5	45	16	37	0	0	4	26	10	20	0	0	6	0	18	0	19	12	11	7	13	10	0	1	0	2	fake
gossipcop-1546564922	18	1	37	1	0	39	30	0	1	0	1	40	12	35	0	0	2	32	12	37	0	0	3	0	11	0	14	8	11	5	4	33	2	1	0	6	fake
gossipcop-1548429285	3	2	12	0	0	11	6	0	0	0	1	17	5	13	0	0	0	5	5	7	0	0	0	0	8	0	8	4	0	0	0	7	0	0	1	1	fake
gossipcop-1549735722	18	9	38	0	0	54	22	7	1	0	5	49	17	50	0	0	3	33	21	20	2	0	4	0	13	0	21	23	12	9	7	23	2	3	0	4	fake
gossipcop-1550362715	40	49	159	4	9	254	116	2	2	0	8	325	63	335	2	0	30	95	49	79	0	1	11	0	44	4	61	138	55	31	22	41	13	7	0	9	fake
gossipcop-155150728	12	6	18	1	0	25	14	0	0	0	2	28	19	12	0	0	1	12	9	15	0	0	3	0	4	0	8	9	16	3	6	14	0	4	0	4	fake
gossipcop-1552405208	16	4	36	0	1	54	34	2	0	0	1	56	15	63	1	0	7	18	7	18	0	0	2	0	13	0	12	31	16	13	5	15	1	2	0	1	fake
gossipcop-1555796015	13	8	25	0	0	51	25	1	1	0	3	52	14	40	0	0	4	22	10	13	1	0	2	0	10	0	14	11	12	12	5	15	0	4	0	1	fake
gossipcop-1558798692	101	13	210	2	3	244	132	3	2	0	19	329	140	140	1	0	6	155	60	88	1	1	11	1	76	0	91	70	54	56	74	66	15	9	0	7	fake
gossipcop-1563620722	1	0	3	0	0	5	0	0	0	0	0	5	2	10	0	0	1	0	2	0	0	0	2	0	2	0	0	0	0	1	0	2	0	0	0	0	fake
gossipcop-1568004340	72	35	215	4	0	257	141	6	0	0	20	287	152	301	3	2	11	109	52	116	4	0	11	0	79	0	94	76	33	57	98	66	7	11	1	14	fake
gossipcop-157100313	25	17	60	0	8	96	31	2	0	0	1	104	22	80	6	0	6	19	15	23	0	1	4	0	12	0	9	32	19	24	6	18	7	1	0	0	fake
gossipcop-1574020431	11	5	31	0	0	54	20	5	0	0	0	60	14	41	0	0	4	27	8	13	1	0	0	0	14	0	7	11	15	8	11	14	2	2	0	0	fake
gossipcop-1577558126	31	3	55	1	0	68	32	2	2	0	4	96	21	54	0	3	8	17	13	44	0	0	4	0	18	0	19	17	16	21	6	33	2	2	0	1	fake
gossipcop-1578034404	10	1	17	1	0	18	10	0	0	0	1	27	5	12	0	0	3	17	2	25	0	0	3	0	8	1	12	11	13	2	11	7	1	3	0	3	fake
gossipcop-157955109	3	2	12	0	0	8	8	0	0	0	0	16	0	20	0	0	0	0	3	4	0	0	0	0	5	0	5	5	2	2	0	5	0	0	0	0	fake
gossipcop-1581337290	20	6	37	1	0	62	37	1	3	0	6	64	11	60	1	0	9	17	9	33	0	0	0	0	10	0	18	22	8	16	3	15	1	2	0	1	fake
gossipcop-158160541	10	3	20	0	0	25	10	1	1	0	0	32	11	22	0	0	2	6	5	7	0	0	4	0	7	0	7	14	4	2	2	5	0	1	0	1	fake
gossipcop-1583787323	13	1	15	0	0	31	11	0	0	0	2	36	8	37	1	0	4	16	7	17	0	0	1	0	9	0	10	8	5	4	7	7	0	0	0	3	fake
gossipcop-1587930811	15	11	32	1	0	47	27	2	1	0	8	43	11	42	0	0	3	24	5	36	2	0	3	0	10	0	20	10	14	11	10	20	0	3	0	0	fake
gossipcop-1589096459	12	10	36	0	0	58	32	0	1	0	7	62	14	65	0	0	10	22	13	25	0	0	4	0	12	0	18	10	13	8	9	18	1	2	0	0	fake
gossipcop-1589416456	26	13	52	4	0	57	32	1	1	0	3	61	20	50	0	0	1	28	5	37	0	2	6	0	10	0	13	33	14	8	14	13	3	1	0	0	fake
gossipcop-1594116936	10	2	16	0	0	21	11	0	1	0	3	32	12	34	0	0	1	2	7	5	0	1	2	0	9	0	8	4	6	3	3	4	2	1	0	1	fake
gossipcop-1594778479	16	24	49	0	0	78	20	2	0	0	3	88	25	85	1	0	4	32	15	21	0	0	3	3	10	1	12	40	26	15	6	10	1	1	0	5	fake
gossipcop-1595769865	18	14	36	0	0	46	13	0	0	0	2	57	9	64	1	0	5	11	7	22	1	0	3	0	9	0	6	17	12	19	5	16	0	2	0	4	fake
gossipcop-1601939859	21	3	60	0	1	80	51	1	2	0	7	110	23	60	0	0	5	42	15	36	2	0	4	0	18	0	26	33	24	14	19	15	2	3	0	2	fake
gossipcop-1601965602	5	4	22	0	0	24	18	0	0	0	8	33	9	24	1	0	2	27	8	20	0	0	2	0	17	0	20	18	9	16	9	6	1	4	0	1	fake
gossipcop-1603093548	25	22	75	0	0	116	51	0	3	2	5	134	20	108	3	0	15	27	18	28	0	0	2	0	12	0	17	44	16	20	3	26	7	2	0	2	fake
gossipcop-1603768996	19	5	48	0	0	42	39	0	0	0	6	63	13	37	0	1	3	32	7	38	0	0	1	0	23	1	26	9	12	19	9	38	7	4	0	7	fake
gossipcop-1605279754	1	1	9	0	0	12	8	0	0	0	3	21	1	13	0	0	2	10	5	11	0	0	0	0	5	0	6	6	3	5	3	5	0	1	0	0	fake
gossipcop-1606507932	5	4	20	0	0	27	13	0	0	0	2	24	8	37	2	0	2	4	0	7	0	0	0	0	5	0	5	4	2	2	2	4	0	1	0	1	fake
gossipcop-1608650114	30	20	82	0	2	106	49	4	5	0	8	130	37	105	0	0	5	74	28	40	1	1	11	0	23	0	23	65	28	24	16	37	2	4	0	6	fake
gossipcop-1609349373	2	2	11	0	0	18	6	0	0	0	1	24	4	19	0	0	3	2	2	3	0	0	2	0	5	1	5	6	4	1	2	0	0	0	0	3	fake
gossipcop-1612763066	10	8	14	0	4	21	14	0	0	0	0	29	6	31	0	0	0	6	2	13	0	0	2	1	3	1	5	6	7	4	4	4	0	1	0	1	fake
gossipcop-1613202366	2	0	8	0	0	3	5	0	0	0	1	12	0	1	0	1	1	2	2	4	0	0	1	0	1	0	3	1	2	0	0	5	0	2	0	0	fake
gossipcop-1614963098	49	9	123	1	1	189	103	5	1	0	18	206	55	105	1	1	12	95	37	97	7	3	14	0	46	0	70	68	34	22	11	51	9	11	0	8	fake
gossipcop-1615677123	2	0	3	0	0	4	0	1	0	0	0	13	6	0	0	0	0	2	4	0	0	0	0	0	3	0	4	0	2	0	3	0	0	0	0	1	fake
gossipcop-1619644929	29	38	55	0	0	92	52	7	1	0	6	104	58	79	2	0	5	23	14	29	2	0	1	1	12	0	15	31	15	20	17	25	5	1	0	6	fake
gossipcop-162455960	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	fake
gossipcop-1625086607	7	3	25	1	0	33	19	1	1	0	4	41	5	18	1	1	2	24	11	25	1	0	1	0	11	0	15	4	14	12	1	27	3	1	0	2	fake
gossipcop-1628359937	9	3	32	1	0	37	15	0	0	0	1	38	12	43	0	1	2	21	4	22	0	0	4	0	9	0	11	16	8	4	6	14	2	1	0	1	fake
gossipcop-1628848955	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	fake
gossipcop-1631688673	9	1	38	0	0	27	16	0	0	0	3	52	5	26	0	0	2	8	5	10	0	0	0	0	15	0	17	5	9	7	1	17	0	3	0	0	fake
gossipcop-1634815619	25	6	31	0	0	41	27	1	1	0	5	47	30	48	0	0	3	15	5	21	0	0	1	0	10	0	14	16	17	16	9	14	2	5	0	1	fake
gossipcop-1635033289	12	12	34	0	0	43	18	0	1	4	2	53	16	32	0	0	5	28	9	20	0	0	0	0	8	3	7	5	6	9	16	16	2	4	0	1	fake
gossipcop-1636531105	14	4	35	0	0	37	14	2	0	0	1	44	6	29	0	0	3	23	13	30	0	0	0	0	11	0	14	15	11	11	7	19	1	1	0	1	fake
gossipcop-1637698980	9	0	24	0	0	49	19	0	2	0	1	37	14	29	0	1	2	47	10	24	0	0	1	0	8	0	12	13	6	5	21	25	5	6	0	5	fake
gossipcop-1639098685	17	0	30	0	1	26	18	0	0	0	3	46	9	36	0	1	6	12	10	9	0	0	2	0	14	1	18	10	8	9	3	15	0	2	0	1	fake
gossipcop-1640600260	32	417	128	0	0	159	93	1	1	3	9	190	85	428	8	0	10	13	13	40	0	0	0	0	30	1	23	81	14	44	1	6	3	8	0	2	fake
gossipcop-1641350619	17	19	42	1	0	48	22	2	0	0	3	51	14	55	1	0	2	17	9	24	0	0	2	0	10	1	10	25	11	8	10	10	2	1	0	3	fake
gossipcop-1648328243	13	7	16	0	0	18	14	0	4	0	1	54	3	33	0	0	5	10	13	8	0	0	0	0	8	0	5	19	2	2	6	2	0	1	0	2	fake
gossipcop-1655240353	9	4	7	1	0	11	12	0	0	0	3	22	4	16	0	0	2	9	3	15	0	0	0	0	1	0	4	5	4	1	3	6	1	0	0	1	fake
gossipcop-1655879516	4	0	9	0	0	12	7	0	0	0	0	13	9	9	0	0	1	4	5	7	0	0	0	0	1	0	1	1	3	6	5	7	0	1	0	0	fake
gossipcop-1656652339	0	1	8	0	0	8	6	0	0	0	0	10	0	5	0	0	1	2	1	2	0	0	0	0	2	0	2	3	2	2	0	3	0	0	0	0	fake
gossipcop-1658391416	3	0	11	0	0	8	4	1	1	0	3	13	1	3	0	0	3	3	2	11	0	0	1	0	2	0	7	1	1	3	1	4	0	0	0	2	fake
gossipcop-165933944	2	6	5	0	0	9	7	0	1	0	1	9	3	10	0	0	2	1	0	1	0	0	0	0	2	0	1	1	0	3	1	2	1	0	0	0	fake
gossipcop-1659503489	14	13	32	0	0	47	25	0	1	0	4	66	11	46	1	1	3	19	13	10	1	0	1	0	8	1	10	15	14	4	3	10	1	1	0	1	fake
gossipcop-166090243	10	1	31	1	0	49	19	0	1	0	1	40	17	27	0	0	8	12	11	19	0	0	1	0	4	0	4	21	9	7	4	4	1	1	0	1	fake
gossipcop-1669042987	6	5	23	1	0	32	9	0	2	0	4	36	6	35	0	0	0	10	8	24	0	0	1	0	7	0	9	11	8	14	1	16	3	1	0	0	fake
gossipcop-1669955471	15	5	64	0	0	80	50	1	1	0	2	77	18	102	2	0	4	15	8	32	3	1	3	0	14	0	9	40	18	12	10	9	0	0	0	2	fake
gossipcop-1670898356	30	5	79	3	0	119	56	1	4	0	10	114	39	81	0	0	12	77	15	39	2	0	2	0	30	1	37	62	18	16	29	21	5	8	0	5	fake
gossipcop-1674483293	10	3	25	0	0	28	12	0	1	0	1	36	14	18	0	0	1	34	11	15	2	1	1	0	10	0	12	11	20	11	18	11	3	2	0	1	fake
gossipcop-1675667628	28	34	35	0	0	28	23	1	1	0	0	77	51	94	2	3	1	23	36	4	2	0	1	4	20	0	26	7	8	10	18	2	1	10	0	0	fake
gossipcop-1679060929	70	25	137	2	0	183	142	7	3	0	20	240	76	161	2	0	25	113	34	99	3	1	7	0	56	3	65	108	46	44	29	30	2	10	0	14	fake
gossipcop-1680459589	9	3	27	0	0	29	23	0	2	0	0	44	5	34	2	0	7	8	6	19	1	0	1	1	7	0	4	15	6	6	1	12	0	2	0	1	fake
gossipcop-1680756957	7	9	34	2	1	42	15	0	1	0	6	53	10	31	0	0	2	34	15	33	2	0	2	0	12	2	15	22	8	4	6	18	2	0	0	5	fake
gossipcop-168175528	28	5	55	0	0	87	46	1	2	0	4	96	23	55	0	0	7	44	34	54	0	0	2	0	21	0	28	36	18	16	12	39	4	1	0	5	fake
gossipcop-1685663261	23	21	48	0	1	58	29	0	1	1	9	101	16	82	1	0	9	33	8	31	0	0	2	0	17	1	17	36	8	11	12	11	2	3	0	4	fake
gossipcop-1686501961	41	61	186	6	0	278	110	7	2	0	18	303	89	251	7	0	22	67	44	84	3	0	7	0	60	0	56	105	39	56	29	34	15	6	0	7	fake
gossipcop-1689421323	2	2	6	1	0	7	2	1	0	0	1	13	5	10	1	0	0	1	4	4	0	0	1	0	3	0	3	3	2	0	2	1	0	0	0	0	fake
gossipcop-1691783074	43	36	122	1	1	169	75	2	1	0	6	221	51	155	0	0	27	44	28	81	2	2	5	0	40	1	34	86	37	35	19	28	6	9	0	10	fake
gossipcop-1692898142	2	2	8	0	0	10	7	0	0	0	0	20	1	14	0	0	0	3	0	3	0	0	1	2	2	0	1	3	1	4	1	1	0	0	0	1	fake
gossipcop-1694904591	11	4	16	1	0	36	18	1	1	0	0	20	10	23	0	0	1	23	6	34	0	0	1	0	4	0	7	26	7	4	3	7	0	3	0	1	fake
gossipcop-1695932627	7	3	27	0	0	29	13	0	0	0	0	34	9	23	0	0	2	17	4	12	0	0	0	0	4	0	6	12	10	6	6	11	1	1	0	1	fake
gossipcop-1698175515	13	7	47	1	0	52	25	0	1	0	5	61	13	46	0	0	4	15	8	22	0	1	2	0	12	0	13	24	5	9	7	10	1	1	0	0	fake
gossipcop-1698913031	5	4	3	0	0	15	11	0	0	0	0	11	14	18	0	0	0	4	1	6	0	0	0	0	5	0	3	10	4	6	2	3	1	1	0	0	fake
gossipcop-1698969036	12	5	56	0	0	54	39	3	3	0	6	63	29	11	1	0	4	28	7	22	0	0	3	0	6	0	14	7	12	6	21	7	0	3	0	2	fake
gossipcop-1699548247	16	9	35	0	0	42	21	0	1	0	3	48	9	30	0	0	1	23	9	28	1	0	0	0	9	0	6	15	11	10	5	22	1	2	0	0	fake
gossipcop-1700268836	18	10	55	0	0	66	29	3	0	0	3	80	29	51	0	0	7	16	19	33	0	0	4	0	14	0	18	15	15	15	8	30	1	1	0	1	fake
gossipcop-1700296100	15	2	62	0	0	71	45	3	0	0	0	102	16	54	0	0	1	13	13	16	0	0	10	0	3	0	2	38	17	12	4	7	2	0	0	0	fake
gossipcop-1704742043	67	25	196	1	0	236	123	2	4	0	15	294	121	139	6	0	22	131	64	125	4	5	12	1	48	1	66	90	30	49	62	59	11	8	1	17	fake
gossipcop-1705101669	36	14	63	0	1	144	66	3	0	0	5	127	36	157	1	0	14	49	33	34	0	0	6	0	21	1	22	58	20	30	11	30	1	3	0	1	fake
gossipcop-1708638493	20	7	67	0	0	95	66	2	0	0	4	101	34	57	3	0	7	31	16	43	1	1	9	1	20	0	24	30	19	24	12	29	9	4	0	3	fake
gossipcop-1711630759	24	20	69	5	0	100	40	1	0	0	4	117	25	75	0	1	8	57	16	43	3	0	4	0	29	0	25	40	28	31	20	36	2	0	0	3	fake
gossipcop-1712346836	4	2	11	0	0	12	4	0	0	0	0	15	2	24	1	0	3	5	1	5	0	0	1	0	3	0	2	9	1	2	0	1	0	0	0	0	fake
gossipcop-1714394663	13	2	35	0	0	35	15	0	0	0	6	50	15	53	1	0	5	12	9	25	0	0	1	0	18	0	21	9	11	13	8	21	1	0	0	5	fake
gossipcop-1716370499	72	58	191	8	1	289	147	5	5	0	35	283	105	192	5	1	21	218	58	181	3	0	11	0	45	7	99	93	47	38	61	95	9	14	0	17	fake
gossipcop-1716950828	4	0	8	0	0	8	5	0	0	0	1	23	2	19	0	0	2	10	3	5	0	0	1	0	4	0	3	1	3	4	2	5	1	0	0	1	fake
gossipcop-1718137654	12	5	24	0	0	32	19	0	2	0	1	39	17	30	1	0	6	11	9	15	0	0	2	0	12	0	9	18	6	7	5	9	0	1	0	2	fake
gossipcop-1720994729	32	12	131	2	2	106	71	3	1	0	17	195	32	118	0	0	22	50	14	64	1	0	3	0	23	1	36	29	24	27	12	64	7	9	0	11	fake
gossipcop-1722053022	15	31	39	0	0	57	32	2	1	0	3	83	34	44	0	0	5	22	20	19	0	0	4	0	14	0	16	12	6	12	4	25	3	4	0	2	fake
gossipcop-1725178626	15	12	30	0	0	53	39	4	1	0	2	78	32	52	0	0	7	17	20	18	5	0	3	0	15	0	14	12	5	14	11	20	0	2	0	3	fake
gossipcop-1732632475	17	9	38	0	0	46	18	4	0	0	12	35	15	57	0	0	4	32	8	32	1	0	1	0	16	0	28	6	6	2	10	24	1	3	0	3	fake
gossipcop-173381532	31	23	95	1	0	114	78	1	2	0	22	138	68	131	6	0	13	13	11	50	1	0	2	0	30	0	36	43	21	26	5	23	6	8	1	3	fake
gossipcop-1738357324	8	9	47	0	0	53	55	0	1	0	6	108	15	46	0	0	2	69	18	42	1	0	6	0	24	13	53	13	7	11	38	14	2	8	0	7	fake
gossipcop-1743922880	26	12	86	0	2	128	79	1	1	0	1	167	23	113	9	0	11	40	30	40	1	2	11	0	16	0	12	68	20	22	9	22	4	7	0	6	fake
gossipcop-174523171	46	43	132	2	0	132	50	0	0	0	3	203	33	186	0	0	16	54	28	38	1	0	17	0	39	0	36	6	34	28	19	110	6	6	1	16	fake
gossipcop-1745549479	9	1	21	0	0	22	17	2	2	0	1	31	3	4	0	0	1	26	11	18	1	0	2	0	13	0	10	12	6	4	11	8	0	1	0	3	fake
gossipcop-1748893181	17	4	36	7	0	46	28	0	0	0	4	50	19	81	1	3	8	3	10	24	1	0	0	0	6	0	8	24	13	12	2	11	4	0	0	0	fake
gossipcop-1749251349	13	1	44	0	0	51	26	0	2	0	7	71	15	60	1	0	5	26	15	25	1	0	0	0	19	0	18	15	15	11	8	27	4	1	0	1	fake
gossipcop-174999294	16	5	30	1	0	42	19	5	1	0	2	40	20	21	2	0	2	11	6	13	1	1	1	0	5	0	8	14	5	11	8	12	1	0	0	7	fake
gossipcop-1753721453	1	2	12	0	1	10	2	1	0	0	0	12	4	4	0	0	0	3	0	3	2	0	0	0	2	0	3	3	1	3	2	2	1	0	0	0	fake
gossipcop-1755779346	30	15	71	3	0	111	36	0	0	0	4	117	31	101	6	1	6	29	28	30	2	0	5	0	18	0	15	56	21	19	3	8	1	1	0	8	fake
gossipcop-1757374802	15	72	66	1	10	69	34	1	0	0	9	175	33	183	2	1	8	40	25	32	2	3	2	5	15	2	28	27	24	9	17	25	3	5	0	6	fake
gossipcop-1760401680	16	11	59	0	0	58	51	0	1	0	2	71	22	250	12	0	2	3	3	3	1	0	0	0	1	0	9	8	9	3	0	6	1	0	0	0	fake
gossipcop-1760479830	16	6	24	0	0	45	10	0	1	0	8	38	14	34	0	0	3	21	14	31	1	0	3	0	8	0	17	5	4	5	4	18	2	0	0	1	fake
gossipcop-1761311625	6	5	12	0	0	19	12	1	0	0	5	25	6	30	1	0	1	1	5	2	1	0	1	0	3	0	7	2	5	3	2	2	1	1	0	0	fake
gossipcop-1768508809	7	0	18	0	0	17	8	0	0	0	2	19	4	20	0	1	5	7	3	10	0	0	1	0	5	1	5	11	3	2	1	7	0	1	0	0	fake
gossipcop-1769520881	20	19	52	1	0	90	51	0	0	0	22	74	23	91	3	1	7	71	9	41	0	0	2	0	13	3	36	34	18	14	22	24	5	3	0	0	fake
gossipcop-1770549032	25	7	55	1	0	78	29	0	2	0	7	76	30	123	5	4	4	22	18	29	1	1	2	0	27	0	30	27	27	8	8	34	6	5	0	3	fake
gossipcop-1773639736	9	6	23	0	0	45	7	2	1	0	2	46	10	62	3	1	3	16	9	27	1	0	6	0	12	0	8	16	11	7	2	20	0	1	0	1	fake
gossipcop-1778809739	10	9	35	0	0	29	20	3	3	1	4	50	10	15	1	0	2	36	9	18	2	0	3	0	6	0	18	20	4	4	9	12	2	1	0	1	fake
gossipcop-178000221	27	53	71	0	0	121	48	4	9	0	4	114	26	174	2	0	14	17	19	27	2	0	7	0	22	0	20	27	15	18	8	29	2	6	0	2	fake
gossipcop-1783115695	18	4	41	0	0	49	27	1	1	0	11	71	5	57	0	1	9	26	12	43	1	1	3	0	10	0	14	12	18	9	4	41	3	1	0	6	fake
gossipcop-1783331592	14	8	38	1	0	36	21	1	0	0	4	57	8	34	0	0	5	21	7	18	0	0	2	0	11	0	13	17	9	9	8	17	1	2	1	7	fake
gossipcop-1783348927	3	1	9	0	0	14	6	0	0	0	0	17	4	15	0	0	0	4	1	12	0	0	0	0	1	0	1	9	4	7	0	1	0	0	0	1	fake
gossipcop-1784520868	8	0	41	3	0	57	41	0	0	0	5	70	9	61	1	0	9	18	10	26	1	0	8	0	7	0	9	16	16	11	2	28	1	1	0	3	fake
gossipcop-1788272839	21	10	50	1	0	54	25	2	32	0	2	70	14	232	4	0	8	8	5	9	1	0	1	0	5	0	6	15	11	4	3	10	3	1	0	0	fake
gossipcop-179256935	22	17	103	2	0	115	84	3	5	0	3	127	42	68	0	0	11	39	17	35	0	3	6	0	21	0	24	47	20	17	7	16	7	6	0	8	fake
